"Step","20-agents - total_rewards","20-agents - total_rewards__MIN","20-agents - total_rewards__MAX","15-agents - total_rewards","15-agents - total_rewards__MIN","15-agents - total_rewards__MAX","10-agents - total_rewards","10-agents - total_rewards__MIN","10-agents - total_rewards__MAX","5-agents - total_rewards","5-agents - total_rewards__MIN","5-agents - total_rewards__MAX","1-agent - total_rewards","1-agent - total_rewards__MIN","1-agent - total_rewards__MAX"
"938","","","","5.354799999999999","5.354799999999999","5.354799999999999","1.6652","1.6652","1.6652","2.6471999999999998","2.6471999999999998","2.6471999999999998","0","0","0"
"939","","","","3.2648","3.2648","3.2648","2.37","2.37","2.37","1.532","1.532","1.532","0","0","0"
"940","","","","3.1532","3.1532","3.1532","1.8559999999999999","1.8559999999999999","1.8559999999999999","0.9712","0.9712","0.9712","0","0","0"
"941","","","","4.3296","4.3296","4.3296","3.496","3.496","3.496","1.874","1.874","1.874","0","0","0"
"942","","","","3.6060000000000003","3.6060000000000003","3.6060000000000003","1.5859999999999999","1.5859999999999999","1.5859999999999999","0.49959999999999993","0.49959999999999993","0.49959999999999993","0","0","0"
"943","","","","3.7752000000000003","3.7752000000000003","3.7752000000000003","0.9604","0.9604","0.9604","1.8452","1.8452","1.8452","0","0","0"
"944","","","","0.5347999999999999","0.5347999999999999","0.5347999999999999","1.1576","1.1576","1.1576","3.6544","3.6544","3.6544","0","0","0"
"945","","","","4.8624","4.8624","4.8624","1.5428000000000002","1.5428000000000002","1.5428000000000002","1.8164","1.8164","1.8164","0","0","0"
"946","","","","4.618399999999999","4.618399999999999","4.618399999999999","0.15039999999999998","0.15039999999999998","0.15039999999999998","0.8775999999999999","0.8775999999999999","0.8775999999999999","0","0","0"
"947","","","","1.9460000000000002","1.9460000000000002","1.9460000000000002","1.8732","1.8732","1.8732","0","0","0","0","0","0"
"948","","","","6.667999999999999","6.667999999999999","6.667999999999999","2.7552","2.7552","2.7552","0.3376","0.3376","0.3376","0","0","0"
"949","","","","6.851600000000001","6.851600000000001","6.851600000000001","0.9568","0.9568","0.9568","0","0","0","0","0","0"
"950","","","","3.3432","3.3432","3.3432","1.4527999999999999","1.4527999999999999","1.4527999999999999","0","0","0","0","0","0"
"951","","","","2.8184","2.8184","2.8184","0.8236","0.8236","0.8236","0.7976","0.7976","0.7976","0","0","0"
"952","","","","2.8228","2.8228","2.8228","0.964","0.964","0.964","0.9568","0.9568","0.9568","0","0","0"
"953","","","","3.2171999999999996","3.2171999999999996","3.2171999999999996","0.3376","0.3376","0.3376","1.0532","1.0532","1.0532","0","0","0"
"954","","","","4.5456","4.5456","4.5456","1.6427999999999998","1.6427999999999998","1.6427999999999998","0.9892","0.9892","0.9892","0","0","0"
"955","","","","2.5608","2.5608","2.5608","0.9523999999999999","0.9523999999999999","0.9523999999999999","1.244","1.244","1.244","0","0","0"
"956","","","","1.0372","1.0372","1.0372","5.341200000000001","5.341200000000001","5.341200000000001","0","0","0","0","0","0"
"957","","","","0.9496","0.9496","0.9496","1.1072","1.1072","1.1072","0","0","0","0","0","0"
"958","","","","4.3692","4.3692","4.3692","1.928","1.928","1.928","0","0","0","0","0","0"
"959","","","","4.868799999999999","4.868799999999999","4.868799999999999","3.0567999999999995","3.0567999999999995","3.0567999999999995","0.9892","0.9892","0.9892","0","0","0"
"960","","","","3.1972","3.1972","3.1972","1.0892","1.0892","1.0892","0.9532","0.9532","0.9532","0","0","0"
"961","","","","3.3756","3.3756","3.3756","2.6292","2.6292","2.6292","0.9964","0.9964","0.9964","0","0","0"
"962","","","","3.3303999999999996","3.3303999999999996","3.3303999999999996","1.8984","1.8984","1.8984","0","0","0","0","0","0"
"963","","","","3.8164","3.8164","3.8164","0","0","0","0","0","0","0","0","0"
"964","","","","2.4024","2.4024","2.4024","0.9424","0.9424","0.9424","0","0","0","0","0","0"
"965","","","","3.9128","3.9128","3.9128","2.8848000000000003","2.8848000000000003","2.8848000000000003","0.7587999999999999","0.7587999999999999","0.7587999999999999","0","0","0"
"966","","","","3.2188000000000003","3.2188000000000003","3.2188000000000003","1.8524","1.8524","1.8524","1.9532","1.9532","1.9532","0","0","0"
"967","","","","3.9272","3.9272","3.9272","2.0172","2.0172","2.0172","0.7984","0.7984","0.7984","0","0","0"
"968","","","","4.635600000000001","4.635600000000001","4.635600000000001","1.3412","1.3412","1.3412","0.9748","0.9748","0.9748","0","0","0"
"969","","","","3.5060000000000002","3.5060000000000002","3.5060000000000002","2.5932","2.5932","2.5932","0.9532","0.9532","0.9532","0","0","0"
"970","","","","0.8956","0.8956","0.8956","3.6436","3.6436","3.6436","2.8164","2.8164","2.8164","0","0","0"
"971","","","","2.8884","2.8884","2.8884","0","0","0","2.524","2.524","2.524","0","0","0"
"972","","","","1.0084","1.0084","1.0084","0.9748","0.9748","0.9748","0.9748","0.9748","0.9748","0","0","0"
"973","","","","2.7392000000000003","2.7392000000000003","2.7392000000000003","0.5571999999999999","0.5571999999999999","0.5571999999999999","1.9236","1.9236","1.9236","0","0","0"
"974","","","","3.9552","3.9552","3.9552","0.8452","0.8452","0.8452","0.8588","0.8588","0.8588","0","0","0"
"975","","","","3.1424000000000003","3.1424000000000003","3.1424000000000003","1.5211999999999999","1.5211999999999999","1.5211999999999999","0","0","0","0","0","0"
"976","","","","4.676","4.676","4.676","1.6004","1.6004","1.6004","1.5068000000000001","1.5068000000000001","1.5068000000000001","0","0","0"
"977","","","","3.6104","3.6104","3.6104","0.9568","0.9568","0.9568","0.586","0.586","0.586","0","0","0"
"978","","","","4.0668","4.0668","4.0668","0","0","0","1.6076","1.6076","1.6076","0","0","0"
"979","","","","2.2928","2.2928","2.2928","2.5248","2.5248","2.5248","2.1072","2.1072","2.1072","0","0","0"
"980","","","","2.2208","2.2208","2.2208","0.532","0.532","0.532","2.4492","2.4492","2.4492","0","0","0"
"981","","","","3.5844","3.5844","3.5844","0.8488","0.8488","0.8488","0.7876","0.7876","0.7876","0","0","0"
"982","","","","2.5536","2.5536","2.5536","1.9243999999999999","1.9243999999999999","1.9243999999999999","1.1467999999999998","1.1467999999999998","1.1467999999999998","0","0","0"
"983","","","","3.1431999999999998","3.1431999999999998","3.1431999999999998","2.7588","2.7588","2.7588","0.22160000000000002","0.22160000000000002","0.22160000000000002","0","0","0"
"984","","","","3.2828","3.2828","3.2828","2.1072","2.1072","2.1072","1.5068","1.5068","1.5068","0","0","0"
"985","","","","2.5284","2.5284","2.5284","1.3952","1.3952","1.3952","0.24760000000000004","0.24760000000000004","0.24760000000000004","0","0","0"
"986","","","","1.7508","1.7508","1.7508","0.11439999999999995","0.11439999999999995","0.11439999999999995","0.8524","0.8524","0.8524","0","0","0"
"987","","","","2.1639999999999997","2.1639999999999997","2.1639999999999997","0","0","0","0.982","0.982","0.982","0","0","0"
"988","","","","3.0351999999999997","3.0351999999999997","3.0351999999999997","0.12880000000000003","0.12880000000000003","0.12880000000000003","0","0","0","0","0","0"
"989","","","","4.7696000000000005","4.7696000000000005","4.7696000000000005","2.3692","2.3692","2.3692","0.3196","0.3196","0.3196","0","0","0"
"990","","","","3.3771999999999998","3.3771999999999998","3.3771999999999998","1.8739999999999999","1.8739999999999999","1.8739999999999999","0.5571999999999999","0.5571999999999999","0.5571999999999999","0.27279999999999993","0.27279999999999993","0.27279999999999993"
"991","","","","2.388","2.388","2.388","0","0","0","0","0","0","0.9892","0.9892","0.9892"
"992","","","","1.8732000000000002","1.8732000000000002","1.8732000000000002","0","0","0","0.7948","0.7948","0.7948","0","0","0"
"993","","","","2.9147999999999996","2.9147999999999996","2.9147999999999996","0.506","0.506","0.506","0.48160000000000003","0.48160000000000003","0.48160000000000003","0","0","0"
"994","","","","4.921999999999999","4.921999999999999","4.921999999999999","0.784","0.784","0.784","0","0","0","0","0","0"
"995","","","","2.9068","2.9068","2.9068","0.7587999999999999","0.7587999999999999","0.7587999999999999","0.9964","0.9964","0.9964","0.5968","0.5968","0.5968"
"996","","","","0.9604","0.9604","0.9604","0.6759999999999999","0.6759999999999999","0.6759999999999999","2.1864","2.1864","2.1864","0.9928","0.9928","0.9928"
"997","","","","4.5672","4.5672","4.5672","2.7588","2.7588","2.7588","1.946","1.946","1.946","0","0","0"
"998","","","","2.7904","2.7904","2.7904","2.5384","2.5384","2.5384","0","0","0","0","0","0"
"999","","","","3.5527999999999995","3.5527999999999995","3.5527999999999995","1.1503999999999999","1.1503999999999999","1.1503999999999999","2.8668","2.8668","2.8668","0","0","0"
"1000","","","","2.1216","2.1216","2.1216","3.8480000000000003","3.8480000000000003","3.8480000000000003","1.1","1.1","1.1","0","0","0"
"1001","","","","5.5728","5.5728","5.5728","0","0","0","0","0","0","0","0","0"
"1002","","","","3.1567999999999996","3.1567999999999996","3.1567999999999996","0","0","0","0.9928","0.9928","0.9928","0","0","0"
"1003","","","","6.2216","6.2216","6.2216","0","0","0","0.9748","0.9748","0.9748","0","0","0"
"1004","","","","6.138","6.138","6.138","1.1864","1.1864","1.1864","0","0","0","0","0","0"
"1005","","","","6.2656","6.2656","6.2656","1.1036","1.1036","1.1036","0","0","0","0","0","0"
"1006","","","","1.7471999999999999","1.7471999999999999","1.7471999999999999","3.3735999999999997","3.3735999999999997","3.3735999999999997","0.9128","0.9128","0.9128","0","0","0"
"1007","","","","2.6996","2.6996","2.6996","2.5492","2.5492","2.5492","1.4996","1.4996","1.4996","0","0","0"
"1008","","","","3.9191999999999996","3.9191999999999996","3.9191999999999996","0.6976","0.6976","0.6976","0.7336","0.7336","0.7336","0","0","0"
"1009","","","","4.1316","4.1316","4.1316","0.5356","0.5356","0.5356","0.9856","0.9856","0.9856","0","0","0"
"1010","","","","2.8668","2.8668","2.8668","1.6608","1.6608","1.6608","1.532","1.532","1.532","0","0","0"
"1011","","","","4.771599999999999","4.771599999999999","4.771599999999999","1.9352","1.9352","1.9352","2.1792","2.1792","2.1792","0","0","0"
"1012","","","","4.7508","4.7508","4.7508","1.642","1.642","1.642","0.2368","0.2368","0.2368","0","0","0"
"1013","","","","4.0244","4.0244","4.0244","0.9856","0.9856","0.9856","0.6148","0.6148","0.6148","0","0","0"
"1014","","","","2.0244","2.0244","2.0244","1.7276","1.7276","1.7276","2.1612","2.1612","2.1612","0","0","0"
"1015","","","","0.9344","0.9344","0.9344","2.2764","2.2764","2.2764","1.7084000000000001","1.7084000000000001","1.7084000000000001","0.6472","0.6472","0.6472"
"1016","","","","1.7408000000000001","1.7408000000000001","1.7408000000000001","0.9856","0.9856","0.9856","0.9208000000000001","0.9208000000000001","0.9208000000000001","0","0","0"
"1017","","","","4.3504","4.3504","4.3504","2.7084","2.7084","2.7084","2.442","2.442","2.442","0","0","0"
"1018","","","","1.6183999999999998","1.6183999999999998","1.6183999999999998","0.9748","0.9748","0.9748","2.2396000000000003","2.2396000000000003","2.2396000000000003","0.7767999999999999","0.7767999999999999","0.7767999999999999"
"1019","","","","4.3064","4.3064","4.3064","1.226","1.226","1.226","0.8263999999999999","0.8263999999999999","0.8263999999999999","0","0","0"
"1020","","","","0.766","0.766","0.766","1.2116","1.2116","1.2116","1.3195999999999999","1.3195999999999999","1.3195999999999999","0","0","0"
"1021","","","","1.0388","1.0388","1.0388","1.4664000000000001","1.4664000000000001","1.4664000000000001","1.0424000000000002","1.0424000000000002","1.0424000000000002","0","0","0"
"1022","","","","1.8408000000000002","1.8408000000000002","1.8408000000000002","0.21519999999999995","0.21519999999999995","0.21519999999999995","0.8236","0.8236","0.8236","0","0","0"
"1023","","","","2.9524","2.9524","2.9524","1.3519999999999999","1.3519999999999999","1.3519999999999999","0.9532","0.9532","0.9532","0","0","0"
"1024","","","","5.550000000000001","5.550000000000001","5.550000000000001","1.984","1.984","1.984","0.7948","0.7948","0.7948","0","0","0"
"1025","","","","3.7859999999999996","3.7859999999999996","3.7859999999999996","0.9496","0.9496","0.9496","0.9172","0.9172","0.9172","0.9784","0.9784","0.9784"
"1026","","","","2.6788","2.6788","2.6788","1.8624","1.8624","1.8624","2.5212","2.5212","2.5212","0","0","0"
"1027","","","","4.7672","4.7672","4.7672","3.596","3.596","3.596","0.6752","0.6752","0.6752","0","0","0"
"1028","","","","2.028","2.028","2.028","3.8271999999999995","3.8271999999999995","3.8271999999999995","1.9136","1.9136","1.9136","0","0","0"
"1029","","","","4.5924000000000005","4.5924000000000005","4.5924000000000005","0","0","0","0.8812","0.8812","0.8812","0","0","0"
"1030","","","","0.8164","0.8164","0.8164","2.3988","2.3988","2.3988","0","0","0","0","0","0"
"1031","","","","4.731999999999999","4.731999999999999","4.731999999999999","2.0027999999999997","2.0027999999999997","2.0027999999999997","1.7227999999999999","1.7227999999999999","1.7227999999999999","0","0","0"
"1032","","","","3.8508","3.8508","3.8508","1.7264","1.7264","1.7264","0","0","0","0","0","0"
"1033","","","","0","0","0","1.9676","1.9676","1.9676","1.8524","1.8524","1.8524","0","0","0"
"1034","","","","2.7796","2.7796","2.7796","0.946","0.946","0.946","3.3411999999999997","3.3411999999999997","3.3411999999999997","0","0","0"
"1035","","","","8.7364","8.7364","8.7364","2.1144","2.1144","2.1144","0","0","0","0","0","0"
"1036","","","","6.4159999999999995","6.4159999999999995","6.4159999999999995","2.758","2.758","2.758","1.92","1.92","1.92","0.9279999999999999","0.9279999999999999","0.9279999999999999"
"1037","","","","4.8128","4.8128","4.8128","0","0","0","0","0","0","0","0","0"
"1038","","","","1.712","1.712","1.712","2.802","2.802","2.802","0","0","0","0","0","0"
"1039","","","","3.5716","3.5716","3.5716","1.5744000000000002","1.5744000000000002","1.5744000000000002","0.1936","0.1936","0.1936","0","0","0"
"1040","","","","1.3052","1.3052","1.3052","0.964","0.964","0.964","0.8632","0.8632","0.8632","0","0","0"
"1041","","","","2.1576","2.1576","2.1576","4.3556","4.3556","4.3556","0","0","0","0","0","0"
"1042","","","","4.3484","4.3484","4.3484","0.7984","0.7984","0.7984","3.1144","3.1144","3.1144","0","0","0"
"1043","","","","4.7904","4.7904","4.7904","3.5716","3.5716","3.5716","0.9352","0.9352","0.9352","0","0","0"
"1044","","","","3.6636","3.6636","3.6636","1.7515999999999998","1.7515999999999998","1.7515999999999998","0","0","0","0","0","0"
"1045","","","","5.5968","5.5968","5.5968","2.8056","2.8056","2.8056","0","0","0","0","0","0"
"1046","","","","2.3844","2.3844","2.3844","0","0","0","0","0","0","0","0","0"
"1047","","","","0.9388","0.9388","0.9388","0.6112","0.6112","0.6112","1.7912","1.7912","1.7912","0","0","0"
"1048","","","","3.424","3.424","3.424","1.4268","1.4268","1.4268","0","0","0","0","0","0"
"1049","","","","3.4204","3.4204","3.4204","2.2439999999999998","2.2439999999999998","2.2439999999999998","0.9676","0.9676","0.9676","0","0","0"
"1050","","","","3.3916","3.3916","3.3916","0.5456","0.5456","0.5456","0.7624","0.7624","0.7624","0.6868000000000001","0.6868000000000001","0.6868000000000001"
"1051","","","","2.1928","2.1928","2.1928","1.8048","1.8048","1.8048","0.9316","0.9316","0.9316","0","0","0"
"1052","","","","4.6276","4.6276","4.6276","0.9784","0.9784","0.9784","0","0","0","0","0","0"
"1053","","","","5.613200000000001","5.613200000000001","5.613200000000001","2.8544","2.8544","2.8544","0.9928","0.9928","0.9928","0","0","0"
"1054","","","","2.028","2.028","2.028","1.9991999999999999","1.9991999999999999","1.9991999999999999","1.4376","1.4376","1.4376","0","0","0"
"1055","","","","2.5392","2.5392","2.5392","2.552","2.552","2.552","0","0","0","0.856","0.856","0.856"
"1056","","","","3.5152","3.5152","3.5152","2.3232","2.3232","2.3232","0.9748","0.9748","0.9748","0","0","0"
"1057","","","","3.0263999999999998","3.0263999999999998","3.0263999999999998","3.3448","3.3448","3.3448","0","0","0","0.9748","0.9748","0.9748"
"1058","","","","3.7716000000000003","3.7716000000000003","3.7716000000000003","1.424","1.424","1.424","0.5644","0.5644","0.5644","0","0","0"
"1059","","","","2.8255999999999997","2.8255999999999997","2.8255999999999997","1.0784","1.0784","1.0784","1.9028","1.9028","1.9028","0","0","0"
"1060","","","","2.5843999999999996","2.5843999999999996","2.5843999999999996","2.9748","2.9748","2.9748","0","0","0","0","0","0"
"1061","","","","5.606800000000001","5.606800000000001","5.606800000000001","1.1064","1.1064","1.1064","0.8092","0.8092","0.8092","0.7732","0.7732","0.7732"
"1062","","","","3.3036000000000003","3.3036000000000003","3.3036000000000003","1.2908","1.2908","1.2908","0.9424","0.9424","0.9424","0","0","0"
"1063","","","","2.4204","2.4204","2.4204","0.8011999999999999","0.8011999999999999","0.8011999999999999","0.7444","0.7444","0.7444","0","0","0"
"1064","","","","0.6175999999999999","0.6175999999999999","0.6175999999999999","1.6652","1.6652","1.6652","1.9316","1.9316","1.9316","0","0","0"
"1065","","","","2.0884","2.0884","2.0884","2.5204","2.5204","2.5204","3.2800000000000002","3.2800000000000002","3.2800000000000002","0","0","0"
"1066","","","","4.5996","4.5996","4.5996","1.5644","1.5644","1.5644","1.1396","1.1396","1.1396","0","0","0"
"1067","","","","0.9496","0.9496","0.9496","2.2944000000000004","2.2944000000000004","2.2944000000000004","2.5023999999999997","2.5023999999999997","2.5023999999999997","0","0","0"
